id,annee,departement,parti,bloc_politique,n_loc_local,n_loc_national,n_intl,n_loc_total,n_per,scale_score,has_intl,dominant_scale
EL107_L_1978_03_084_01_2_PF_01,1978,Vaucluse,MajoritÃ©,non classé,2,2,0,4,5,0.5,False,local
EL107_L_1978_03_084_01_2_PF_02,1978,Vaucluse,Union de la gauche,gauche,0,2,0,2,6,1.0,False,national
EL107_L_1978_03_084_02_2_PF_01,1978,Vaucluse,Union de la gauche,gauche,1,4,0,5,9,0.8,False,national
EL107_L_1978_03_084_02_2_PF_02,1978,Vaucluse,MajoritÃ©,non classé,2,2,1,5,3,0.8,True,local
EL107_L_1978_03_084_03_2_PF_01,1978,Vaucluse,MajoritÃ©,non classé,1,2,0,3,8,0.6666666666666666,False,national
EL107_L_1978_03_084_03_2_PF_02,1978,Vaucluse,Union de toute la gauche,gauche,1,1,0,2,14,0.5,False,local
EL107_L_1978_03_085_01_2_PF_01,1978,VendÃ©e,Union de la gauche,gauche,0,3,0,3,7,1.0,False,national
EL107_L_1978_03_085_01_2_PF_02,1978,VendÃ©e,Bon choix,non classé,0,5,0,5,7,1.0,False,national
EL107_L_1978_03_085_03_2_PF_01,1978,VendÃ©e,Union de la gauche,gauche,0,2,0,2,6,1.0,False,national
EL107_L_1978_03_085_03_2_PF_02,1978,VendÃ©e,MajoritÃ© prÃ©sidentielle,non classé,0,2,0,2,4,1.0,False,national
EL107_L_1978_03_086_01_2_PF_01,1978,Vienne,Union de la majoritÃ© prÃ©sidentielle,non classé,0,8,3,11,4,1.2727272727272727,True,national
EL107_L_1978_03_086_01_2_PF_02,1978,Vienne,Gauche,gauche,0,4,1,5,4,1.2,True,national
EL107_L_1978_03_086_02_2_PF_01,1978,Vienne,Union pour le soutien Ã /de l'action du PrÃ©sident de la RÃ©publique,non classé,0,0,1,1,4,2.0,True,supranational
EL107_L_1978_03_086_02_2_PF_02,1978,Vienne,Union de la gauche,gauche,0,0,1,1,6,2.0,True,supranational
EL107_L_1978_03_086_03_2_PF_01,1978,Vienne,Union de la majoritÃ©,non classé,0,5,3,8,6,1.375,True,national
EL107_L_1978_03_086_03_2_PF_02,1978,Vienne,Union de toute la gauche,gauche,0,1,0,1,8,1.0,False,national
EL107_L_1978_03_087_01_2_PF_01,1978,Haute-Vienne,Union de la gauche,gauche,2,1,0,3,17,0.3333333333333333,False,local
EL107_L_1978_03_087_01_2_PF_02,1978,Haute-Vienne,MajoritÃ©,non classé,3,6,0,9,11,0.6666666666666666,False,national
EL107_L_1978_03_087_02_2_PF_01,1978,Haute-Vienne,Union de la gauche,gauche,2,0,0,2,17,0.0,False,local
EL107_L_1978_03_087_02_2_PF_02,1978,Haute-Vienne,Union de la majoritÃ©,non classé,1,1,0,2,5,0.5,False,local
EL107_L_1978_03_087_03_2_PF_01,1978,Haute-Vienne,Union de la gauche,gauche,2,1,0,3,17,0.3333333333333333,False,local
EL107_L_1978_03_087_03_2_PF_02,1978,Haute-Vienne,Union de la majoritÃ©,non classé,1,3,0,4,5,0.75,False,national
EL107_L_1978_03_088_01_2_PF_01,1978,Vosges,MajoritÃ©,non classé,2,0,0,2,6,0.0,False,local
EL107_L_1978_03_088_01_2_PF_02,1978,Vosges,Union de toute la gauche,gauche,0,1,0,1,2,1.0,False,national
EL107_L_1978_03_088_02_2_PF_01,1978,Vosges,Victoire de la gauche et des forces de progrÃ¨s;Front autogestionnaire,gauche,2,0,0,2,9,0.0,False,local
EL107_L_1978_03_088_02_2_PF_02,1978,Vosges,MajoritÃ© pour le soutien au PrÃ©sident de la RÃ©publique,non classé,1,2,0,3,4,0.6666666666666666,False,national
EL107_L_1978_03_088_03_2_PF_01,1978,Vosges,MajoritÃ©,non classé,3,2,0,5,4,0.4,False,local
EL107_L_1978_03_088_03_2_PF_02,1978,Vosges,Union de la gauche,gauche,1,0,0,1,6,0.0,False,local
EL107_L_1978_03_088_04_2_PF_01,1978,Vosges,MajoritÃ©,non classé,1,3,2,6,4,1.1666666666666667,True,national
EL107_L_1978_03_088_04_2_PF_02,1978,Vosges,Union de la gauche,gauche,1,0,0,1,5,0.0,False,local
EL107_L_1978_03_089_01_2_PF_01,1978,Yonne,ProgrÃ¨s contre l'aventure,non classé,1,1,0,2,4,0.5,False,local
EL107_L_1978_03_089_01_2_PF_02,1978,Yonne,Union de la gauche,gauche,3,0,0,3,7,0.0,False,local
EL107_L_1978_03_089_02_2_PF_01,1978,Yonne,Union de la majoritÃ© prÃ©sidentielle,non classé,1,0,0,1,4,0.0,False,local
EL107_L_1978_03_089_02_2_PF_02,1978,Yonne,Union de la gauche,gauche,2,1,0,3,8,0.3333333333333333,False,local
EL107_L_1978_03_089_03_2_PF_01,1978,Yonne,MajoritÃ©,non classé,1,0,0,1,2,0.0,False,local
EL107_L_1978_03_089_03_2_PF_02,1978,Yonne,Union de la gauche,gauche,3,0,0,3,10,0.0,False,local
EL107_L_1978_03_090_01_2_PF_01,1978,Territoire-de-Belfort,Union de la gauche,gauche,6,2,0,8,7,0.25,False,local
EL107_L_1978_03_090_01_2_PF_02,1978,Territoire-de-Belfort,MajoritÃ© prÃ©sidentielle;Soutien au/du PrÃ©sident de la RÃ©publique,non classé,2,1,0,3,6,0.3333333333333333,False,local
EL107_L_1978_03_090_02_2_PF_01,1978,Territoire-de-Belfort,Union de la gauche,gauche,1,1,0,2,7,0.5,False,local
EL107_L_1978_03_090_02_2_PF_02,1978,Territoire-de-Belfort,MajoritÃ© prÃ©sidentielle;Soutien au/du PrÃ©sident de la RÃ©publique,non classé,1,1,0,2,6,0.5,False,local
EL107_L_1978_03_091_01_2_PF_01,1978,Essonne,MajoritÃ©,non classé,1,0,0,1,3,0.0,False,local
EL107_L_1978_03_091_01_2_PF_02,1978,Essonne,Union de la gauche;Front autogestionnaire,gauche,2,3,0,5,11,0.6,False,national
EL107_L_1978_03_091_02_2_PF_01,1978,Essonne,Union de la gauche;Front autogestionnaire,gauche,1,4,0,5,12,0.8,False,national
EL107_L_1978_03_091_02_2_PF_02,1978,Essonne,Union de la majoritÃ©,non classé,5,1,0,6,4,0.16666666666666666,False,local
EL107_L_1978_03_091_03_2_PF_01,1978,Essonne,MajoritÃ© pour la victoire de la libertÃ©,non classé,1,8,2,11,4,1.0909090909090908,True,national
EL107_L_1978_03_091_03_2_PF_02,1978,Essonne,Union de la gauche;Front autogestionnaire,gauche,2,5,0,7,27,0.7142857142857143,False,national
EL107_L_1978_03_091_04_2_PF_01,1978,Essonne,Union de la majoritÃ©,non classé,2,1,0,3,5,0.3333333333333333,False,local
EL107_L_1978_03_091_04_2_PF_02,1978,Essonne,Union de la gauche;Front autogestionnaire,gauche,1,5,0,6,18,0.8333333333333334,False,national
EL107_L_1978_03_092_01_2_PF_01,1978,Hauts-de-Seine,Union de la majoritÃ©,non classé,0,1,0,1,4,1.0,False,national
EL107_L_1978_03_092_01_2_PF_02,1978,Hauts-de-Seine,Union de la gauche;Front autogestionnaire,gauche,1,1,0,2,18,0.5,False,local
EL107_L_1978_03_092_10_2_PF_01,1978,Hauts-de-Seine,Union pour la majoritÃ©,non classé,2,3,0,5,5,0.6,False,national
EL107_L_1978_03_092_10_2_PF_02,1978,Hauts-de-Seine,Union de la gauche;Front autogestionnaire,gauche,0,2,1,3,8,1.3333333333333333,True,national
EL107_L_1978_03_092_11_2_PF_01,1978,Hauts-de-Seine,Union de la gauche;Front autogestionnaire,gauche,0,0,0,0,31,,False,inconnu
EL107_L_1978_03_092_11_2_PF_02,1978,Hauts-de-Seine,MajoritÃ©,non classé,0,0,0,0,5,,False,inconnu
EL107_L_1978_03_092_12_2_PF_01,1978,Hauts-de-Seine,Union pour la majoritÃ©,non classé,1,0,0,1,4,0.0,False,local
EL107_L_1978_03_092_12_2_PF_02,1978,Hauts-de-Seine,Union de la gauche;Front autogestionnaire,gauche,1,0,0,1,19,0.0,False,local
EL107_L_1978_03_092_13_2_PF_01,1978,Hauts-de-Seine,Union pour la dÃ©fense des libertÃ©s,non classé,1,0,0,1,7,0.0,False,local
EL107_L_1978_03_092_13_2_PF_02,1978,Hauts-de-Seine,Union de la gauche,gauche,1,1,0,2,17,0.5,False,local
EL107_L_1978_03_092_02_2_PF_01,1978,Hauts-de-Seine,Union de la gauche,gauche,1,2,0,3,6,0.6666666666666666,False,national
EL107_L_1978_03_092_02_2_PF_02,1978,Hauts-de-Seine,Union de la majoritÃ©,non classé,1,1,0,2,5,0.5,False,local
EL107_L_1978_03_092_03_2_PF_01,1978,Hauts-de-Seine,Union de la majoritÃ© et de tous les dÃ©mocrates,non classé,1,3,0,4,27,0.75,False,national
EL107_L_1978_03_092_03_2_PF_02,1978,Hauts-de-Seine,Union de la gauche,gauche,0,1,0,1,12,1.0,False,national
EL107_L_1978_03_092_04_2_PF_01,1978,Hauts-de-Seine,Avec le PrÃ©sident/le PrÃ©sident de la RÃ©publique,non classé,0,1,0,1,5,1.0,False,national
EL107_L_1978_03_092_04_2_PF_02,1978,Hauts-de-Seine,Union de toute la gauche,gauche,1,0,0,1,9,0.0,False,local
EL107_L_1978_03_092_05_2_PF_01,1978,Hauts-de-Seine,MajoritÃ© prÃ©sidentielle,non classé,0,0,0,0,6,,False,inconnu
EL107_L_1978_03_092_05_2_PF_02,1978,Hauts-de-Seine,Union de la gauche,gauche,1,1,0,2,13,0.5,False,local
EL107_L_1978_03_092_06_2_PF_01,1978,Hauts-de-Seine,Union pour une majoritÃ© rÃ©novÃ©e,non classé,0,2,0,2,4,1.0,False,national
EL107_L_1978_03_092_07_2_PF_01,1978,Hauts-de-Seine,Union de la majoritÃ©,non classé,0,0,0,0,4,,False,inconnu
EL107_L_1978_03_092_07_2_PF_02,1978,Hauts-de-Seine,Union de la gauche;Front autogestionnaire,gauche,1,0,0,1,25,0.0,False,local
EL107_L_1978_03_092_08_2_PF_01,1978,Hauts-de-Seine,Union de la gauche,gauche,2,2,0,4,10,0.5,False,local
EL107_L_1978_03_092_08_2_PF_02,1978,Hauts-de-Seine,Union et progrÃ¨s dans la libertÃ©,non classé,0,3,0,3,10,1.0,False,national
EL107_L_1978_03_092_09_2_PF_01,1978,Hauts-de-Seine,Union pour la majoritÃ©,non classé,2,3,0,5,8,0.6,False,national
EL107_L_1978_03_092_09_2_PF_02,1978,Hauts-de-Seine,Union de la gauche;Front autogestionnaire,gauche,1,2,0,3,5,0.6666666666666666,False,national
EL108_L_1978_03_093_01_2_PF_01,1978,Seine-Saint-Denis,Union de toute la gauche;Front autogestionnaire,gauche,1,0,0,1,12,0.0,False,local
EL108_L_1978_03_093_01_2_PF_02,1978,Seine-Saint-Denis,MajoritÃ©,non classé,1,1,0,2,3,0.5,False,local
EL108_L_1978_03_093_02_2_PF_01,1978,Seine-Saint-Denis,Union de toute la gauche;Front autogestionnaire,gauche,1,0,0,1,8,0.0,False,local
EL108_L_1978_03_093_05_2_PF_01,1978,Seine-Saint-Denis,Union de toute la gauche;Front autogestionnaire,gauche,0,2,0,2,19,1.0,False,national
EL108_L_1978_03_093_05_2_PF_02,1978,Seine-Saint-Denis,MajoritÃ©,non classé,2,0,0,2,4,0.0,False,local
EL108_L_1978_03_093_06_2_PF_01,1978,Seine-Saint-Denis,MajoritÃ©,non classé,0,1,1,2,1,1.5,True,supranational
EL108_L_1978_03_093_06_2_PF_02,1978,Seine-Saint-Denis,Union de toute la gauche;Front autogestionnaire,gauche,1,0,0,1,4,0.0,False,local
EL108_L_1978_03_093_07_2_PF_01,1978,Seine-Saint-Denis,Union de toute la gauche,gauche,1,6,0,7,12,0.8571428571428571,False,national
EL108_L_1978_03_093_07_2_PF_02,1978,Seine-Saint-Denis,Union et rÃ©conciliation,non classé,1,4,0,5,5,0.8,False,national
EL108_L_1978_03_093_08_2_PF_01,1978,Seine-Saint-Denis,Union de toute la gauche;Front autogestionnaire,gauche,1,3,0,4,13,0.75,False,national
EL108_L_1978_03_093_08_2_PF_02,1978,Seine-Saint-Denis,MajoritÃ©,non classé,1,2,0,3,8,0.6666666666666666,False,national
EL108_L_1978_03_093_09_2_PF_01,1978,Seine-Saint-Denis,Union de la majoritÃ©;MajoritÃ© prÃ©sidentielle;DÃ©fense de la libertÃ©,non classé,1,3,0,4,14,0.75,False,national
EL108_L_1978_03_093_09_2_PF_02,1978,Seine-Saint-Denis,Union de toute la gauche;Front autogestionnaire;Environnement perspectives horizon,gauche,1,1,0,2,11,0.5,False,local
EL108_L_1978_03_094_01_2_PF_01,1978,Val-de-Marne,Union de la gauche,gauche,1,1,0,2,5,0.5,False,local
EL108_L_1978_03_094_02_2_PF_01,1978,Val-de-Marne,Union de la gauche;Front autogestionnaire,gauche,0,1,0,1,12,1.0,False,national
EL108_L_1978_03_094_02_2_PF_02,1978,Val-de-Marne,Union de la majoritÃ©,non classé,1,0,0,1,4,0.0,False,local
EL108_L_1978_03_094_03_2_PF_01,1978,Val-de-Marne,Union de la majoritÃ©,non classé,2,4,0,6,5,0.6666666666666666,False,national
EL108_L_1978_03_094_03_2_PF_02,1978,Val-de-Marne,Union de toute la gauche;Front autogestionnaire,gauche,0,0,0,0,12,,False,inconnu
EL108_L_1978_03_094_04_2_PF_01,1978,Val-de-Marne,MajoritÃ© prÃ©sidentielle,non classé,1,3,0,4,6,0.75,False,national
EL108_L_1978_03_094_04_2_PF_02,1978,Val-de-Marne,Union de la gauche et de tous les dÃ©mocrates,gauche,1,0,0,1,5,0.0,False,local
EL108_L_1978_03_094_05_2_PF_01,1978,Val-de-Marne,Union de la gauche,gauche,2,1,0,3,6,0.3333333333333333,False,local
EL108_L_1978_03_094_05_2_PF_02,1978,Val-de-Marne,MajoritÃ© prÃ©sidentielle,non classé,0,1,0,1,7,1.0,False,national
EL108_L_1978_03_094_06_2_PF_01,1978,Val-de-Marne,Union de la gauche;Front autogestionnaire,gauche,1,1,0,2,10,0.5,False,local
EL108_L_1978_03_094_06_2_PF_02,1978,Val-de-Marne,Bon choix pour le rassemblement des FranÃ§ais la dÃ©fense des libertÃ©s et l'efficacitÃ© de la dÃ©mocratie,non classé,5,3,0,8,16,0.375,False,local
EL108_L_1978_03_094_07_2_PF_01,1978,Val-de-Marne,Union de la gauche,gauche,1,2,0,3,6,0.6666666666666666,False,national
EL108_L_1978_03_094_07_2_PF_02,1978,Val-de-Marne,Union de la majoritÃ©,non classé,1,6,0,7,8,0.8571428571428571,False,national
EL108_L_1978_03_094_08_2_PF_01,1978,Val-de-Marne,Union de la gauche;Front autogestionnaire,gauche,1,2,0,3,19,0.6666666666666666,False,national
EL108_L_1978_03_094_08_2_PF_02,1978,Val-de-Marne,Soutien Ã /de l'action du PrÃ©sident de la RÃ©publique,non classé,2,5,0,7,6,0.7142857142857143,False,national
EL108_L_1978_03_095_01_2_PF_01,1978,Val-d'Oise,Soutien au/du PrÃ©sident de la RÃ©publique,non classé,1,7,0,8,6,0.875,False,national
EL108_L_1978_03_095_01_2_PF_02,1978,Val-d'Oise,Union de la gauche,gauche,0,3,0,3,12,1.0,False,national
EL108_L_1978_03_095_02_2_PF_01,1978,Val-d'Oise,Union de toute la gauche,gauche,1,0,0,1,11,0.0,False,local
EL108_L_1978_03_095_02_2_PF_02,1978,Val-d'Oise,Union de la majoritÃ© pour la participation,non classé,1,0,0,1,7,0.0,False,local
EL108_L_1978_03_095_03_2_PF_01,1978,Val-d'Oise,non mentionnÃ©,non classé,1,0,0,1,3,0.0,False,local
EL108_L_1978_03_095_03_2_PF_02,1978,Val-d'Oise,Union et rassemblement de toute la gauche,gauche,1,0,0,1,10,0.0,False,local
EL108_L_1978_03_095_04_2_PF_01,1978,Val-d'Oise,Union de toute la gauche;Front autogestionnaire,gauche,4,1,0,5,27,0.2,False,local
EL108_L_1978_03_095_04_2_PF_02,1978,Val-d'Oise,MajoritÃ©,non classé,1,3,0,4,7,0.75,False,national
EL108_L_1978_03_095_05_2_PF_01,1978,Val-d'Oise,Toute la gauche unie pour gagner et assurer le changement;Front autogestionnaire,gauche,2,1,0,3,14,0.3333333333333333,False,local
EL108_L_1978_03_095_05_2_PF_02,1978,Val-d'Oise,Union de la majoritÃ©,non classé,1,1,0,2,6,0.5,False,local
EL108_L_1978_03_971_01_2_PF_01,1978,Guadeloupe,non mentionnÃ©,non classé,7,6,0,13,5,0.46153846153846156,False,local
EL108_L_1978_03_971_02_2_PF_01,1978,Guadeloupe,MajoritÃ© prÃ©sidentielle,non classé,1,1,0,2,4,0.5,False,local
EL108_L_1978_03_971_02_2_PF_02,1978,Guadeloupe,non mentionnÃ©,non classé,4,2,0,6,7,0.3333333333333333,False,local
EL108_L_1978_03_971_03_2_PF_01,1978,Guadeloupe,non mentionnÃ©,non classé,2,0,0,2,2,0.0,False,local
EL108_L_1978_03_971_03_2_PF_02,1978,Guadeloupe,non mentionnÃ©,non classé,0,0,0,0,3,,False,inconnu
EL108_L_1978_03_975_00_2_PF_01,1978,Saint-Pierre-et-Miquelon,DÃ©fense des intÃ©rÃªts du territoire,non classé,1,0,0,1,3,0.0,False,local
EL108_L_1978_03_975_00_2_PF_02,1978,Saint-Pierre-et-Miquelon,MajoritÃ© prÃ©sidentielle,non classé,4,2,0,6,8,0.3333333333333333,False,local
EL123_P_1981_001,1981,,non mentionnÃ©,non classé,0,1,0,1,39,1.0,False,national
EL123_P_1981_005,1981,,ReconquÃ©rir la France,non classé,0,10,0,10,1,1.0,False,national
EL123_P_1981_009,1981,,non mentionnÃ©,non classé,0,10,1,11,3,1.0909090909090908,True,national
EL123_P_1981_007,1981,,non mentionnÃ©,non classé,0,13,2,15,2,1.1333333333333333,True,national
EL123_P_1981_003,1981,,Le PrÃ©sident qu'il nous faut,non classé,0,12,0,12,13,1.0,False,national
EL123_P_1981_010,1981,,non mentionnÃ©,non classé,0,1,4,5,3,1.8,True,supranational
EL123_P_1981_008,1981,,En vert et contre tous,non classé,0,8,3,11,7,1.2727272727272727,True,national
EL123_P_1981_004,1981,,La gauche rÃ©aliste,gauche,0,7,0,7,8,1.0,False,national
EL123_P_1981_006,1981,,Une volontÃ© pour la France,non classé,0,5,1,6,8,1.1666666666666667,True,national
EL123_P_1981_002,1981,,non mentionnÃ©,non classé,0,7,3,10,8,1.3,True,national
EL123_P_1981_021,1981,,La France entre vos mains,non classé,0,6,0,6,1,1.0,False,national
EL123_P_1981_022,1981,,Ensemble pour la France,non classé,0,3,0,3,0,1.0,False,national
EL134_L_1981_06_001_01_1_PF_01,1981,Ain,non mentionnÃ©,non classé,3,0,3,6,6,1.0,True,local
EL134_L_1981_06_001_01_1_PF_05,1981,Ain,Union pour la nouvelle majoritÃ©,non classé,7,5,0,12,17,0.4166666666666667,False,local
EL134_L_1981_06_001_01_1_PF_02,1981,Ain,Union de la gauche,gauche,2,1,0,3,10,0.3333333333333333,False,local
EL134_L_1981_06_001_01_1_PF_03,1981,Ain,non mentionnÃ©,non classé,2,2,0,4,9,0.5,False,local
EL134_L_1981_06_001_01_1_PF_04,1981,Ain,non mentionnÃ©,non classé,2,0,1,3,5,0.6666666666666666,True,local
EL134_L_1981_06_001_02_1_PF_03,1981,Ain,non mentionnÃ©,non classé,3,2,0,5,5,0.4,False,local
EL134_L_1981_06_001_02_1_PF_01,1981,Ain,Union pour la nouvelle majoritÃ©,non classé,3,4,0,7,3,0.5714285714285714,False,national
EL134_L_1981_06_001_02_1_PF_02,1981,Ain,Union de la gauche,gauche,3,1,0,4,11,0.25,False,local
EL134_L_1981_06_001_03_1_PF_01,1981,Ain,non mentionnÃ©,non classé,1,2,0,3,4,0.6666666666666666,False,national
EL134_L_1981_06_001_03_1_PF_02,1981,Ain,Union de la gauche,gauche,4,1,0,5,13,0.2,False,local
EL134_L_1981_06_001_03_1_PF_04,1981,Ain,Union pour une nouvelle majoritÃ©,non classé,3,5,0,8,10,0.625,False,national
EL134_L_1981_06_001_03_1_PF_03,1981,Ain,Union pour une nouvelle majoritÃ©,non classé,4,5,2,11,5,0.8181818181818182,True,national
EL134_L_1981_06_001_03_1_PF_05,1981,Ain,non mentionnÃ©,non classé,3,0,3,6,8,1.0,True,local
EL134_L_1981_06_002_01_1_PF_02,1981,Aisne,non mentionnÃ©,non classé,1,2,0,3,5,0.6666666666666666,False,national
EL134_L_1981_06_002_01_1_PF_01,1981,Aisne,Union pour rÃ©ussir le changement,non classé,1,0,0,1,5,0.0,False,local
EL134_L_1981_06_002_01_1_PF_04,1981,Aisne,non mentionnÃ©,non classé,1,2,0,3,2,0.6666666666666666,False,national
EL134_L_1981_06_002_01_1_PF_03,1981,Aisne,non mentionnÃ©,non classé,0,1,0,1,9,1.0,False,national
EL134_L_1981_06_002_02_1_PF_01,1981,Aisne,non mentionnÃ©,non classé,2,5,0,7,8,0.7142857142857143,False,national
EL134_L_1981_06_002_02_1_PF_02,1981,Aisne,Union pour une nouvelle majoritÃ©,non classé,0,1,0,1,3,1.0,False,national
EL134_L_1981_06_002_02_1_PF_03,1981,Aisne,Union de la gauche,gauche,0,2,0,2,8,1.0,False,national
EL134_L_1981_06_002_02_1_PF_05,1981,Aisne,non mentionnÃ©,non classé,0,0,0,0,6,,False,inconnu
EL134_L_1981_06_002_03_1_PF_01,1981,Aisne,Union de la gauche,gauche,0,1,0,1,5,1.0,False,national
EL134_L_1981_06_002_04_1_PF_02,1981,Aisne,Union pour une nouvelle majoritÃ©,non classé,2,1,0,3,6,0.3333333333333333,False,local
EL134_L_1981_06_002_03_1_PF_03,1981,Aisne,non mentionnÃ©,non classé,1,0,0,1,10,0.0,False,local
EL134_L_1981_06_002_04_1_PF_01,1981,Aisne,Union de la gauche,gauche,1,1,0,2,5,0.5,False,local
EL134_L_1981_06_002_03_1_PF_02,1981,Aisne,Union pour une nouvelle majoritÃ©,non classé,3,2,0,5,11,0.4,False,local
EL134_L_1981_06_002_04_1_PF_03,1981,Aisne,non mentionnÃ©,non classé,1,4,0,5,5,0.8,False,national
EL134_L_1981_06_002_05_1_PF_02,1981,Aisne,non mentionnÃ©,non classé,1,2,0,3,2,0.6666666666666666,False,national
EL134_L_1981_06_002_05_1_PF_03,1981,Aisne,non mentionnÃ©,non classé,1,4,0,5,6,0.8,False,national
EL134_L_1981_06_002_05_1_PF_04,1981,Aisne,Union de la gauche,gauche,3,1,0,4,7,0.25,False,local
EL134_L_1981_06_003_01_1_PF_02,1981,Allier,Union de la gauche,gauche,1,3,1,5,14,1.0,True,national
EL134_L_1981_06_003_01_1_PF_01,1981,Allier,Union pour une nouvelle majoritÃ©,non classé,1,1,0,2,9,0.5,False,local
EL134_L_1981_06_003_01_1_PF_03,1981,Allier,non mentionnÃ©,non classé,1,0,0,1,3,0.0,False,local
EL134_L_1981_06_003_01_1_PF_04,1981,Allier,non mentionnÃ©,non classé,4,3,0,7,10,0.42857142857142855,False,local
EL134_L_1981_06_003_03_1_PF_02,1981,Allier,non mentionnÃ©,non classé,1,1,1,3,7,1.0,True,local
EL134_L_1981_06_003_02_1_PF_01,1981,Allier,non mentionnÃ©,non classé,1,1,0,2,22,0.5,False,local
EL134_L_1981_06_003_02_1_PF_02,1981,Allier,Union pour une nouvelle majoritÃ©,non classé,0,5,1,6,5,1.1666666666666667,True,national
EL134_L_1981_06_003_02_1_PF_05,1981,Allier,non mentionnÃ©,non classé,0,3,0,3,4,1.0,False,national
EL134_L_1981_06_003_02_1_PF_04,1981,Allier,non mentionnÃ©,non classé,1,0,0,1,3,0.0,False,local
EL134_L_1981_06_003_02_1_PF_03,1981,Allier,Union de la gauche,gauche,1,1,0,2,8,0.5,False,local
EL134_L_1981_06_003_03_1_PF_01,1981,Allier,Union pour une nouvelle majoritÃ©,non classé,0,2,0,2,4,1.0,False,national
EL134_L_1981_06_003_03_1_PF_03,1981,Allier,Union de la gauche,gauche,3,2,0,5,7,0.4,False,local
EL134_L_1981_06_003_04_1_PF_01,1981,Allier,non mentionnÃ©,non classé,2,1,0,3,5,0.3333333333333333,False,local
EL134_L_1981_06_003_04_1_PF_02,1981,Allier,Union de la gauche,gauche,3,0,0,3,8,0.0,False,local
EL134_L_1981_06_003_04_1_PF_04,1981,Allier,non mentionnÃ©,non classé,0,1,0,1,2,1.0,False,national
EL134_L_1981_06_003_04_1_PF_03,1981,Allier,Union pour une nouvelle majoritÃ©,non classé,1,3,0,4,1,0.75,False,national
EL134_L_1981_06_004_01_1_PF_01,1981,Alpes-de-Haute-Provence,Union de la gauche,gauche,0,1,0,1,8,1.0,False,national
EL134_L_1981_06_004_01_1_PF_02,1981,Alpes-de-Haute-Provence,non mentionnÃ©,non classé,2,2,0,4,6,0.5,False,local
EL134_L_1981_06_004_01_1_PF_04,1981,Alpes-de-Haute-Provence,Union pour une nouvelle majoritÃ©,non classé,0,6,1,7,6,1.1428571428571428,True,national
EL134_L_1981_06_005_01_1_PF_02,1981,Hautes-Alpes,non mentionnÃ©,non classé,4,2,0,6,4,0.3333333333333333,False,local
EL134_L_1981_06_004_02_1_PF_01,1981,Alpes-de-Haute-Provence,non mentionnÃ©,non classé,0,3,0,3,4,1.0,False,national
EL134_L_1981_06_004_02_1_PF_03,1981,Alpes-de-Haute-Provence,non mentionnÃ©,non classé,0,0,0,0,6,,False,inconnu
EL134_L_1981_06_005_01_1_PF_01,1981,Hautes-Alpes,non mentionnÃ©,non classé,0,2,0,2,4,1.0,False,national
EL134_L_1981_06_004_02_1_PF_02,1981,Alpes-de-Haute-Provence,non mentionnÃ©,non classé,1,2,0,3,8,0.6666666666666666,False,national
EL134_L_1981_06_004_02_1_PF_04,1981,Alpes-de-Haute-Provence,Union pour une nouvelle majoritÃ©,non classé,0,1,0,1,3,1.0,False,national
EL134_L_1981_06_005_01_1_PF_03,1981,Hautes-Alpes,non mentionnÃ©,non classé,2,1,0,3,2,0.3333333333333333,False,local
EL134_L_1981_06_006_01_1_PF_01,1981,Alpes-Maritimes,Union de la droite,non classé,1,4,3,8,11,1.25,True,national
EL134_L_1981_06_005_01_1_PF_04,1981,Hautes-Alpes,non mentionnÃ©,non classé,1,0,0,1,11,0.0,False,local
EL134_L_1981_06_005_02_1_PF_02,1981,Hautes-Alpes,non mentionnÃ©,non classé,6,2,0,8,3,0.25,False,local
EL134_L_1981_06_005_02_1_PF_01,1981,Hautes-Alpes,Union de la gauche,gauche,1,0,0,1,4,0.0,False,local
EL134_L_1981_06_005_02_1_PF_03,1981,Hautes-Alpes,non mentionnÃ©,non classé,3,13,0,16,25,0.8125,False,national
EL134_L_1981_06_006_01_1_PF_02,1981,Alpes-Maritimes,Union pour une nouvelle majoritÃ©,non classé,2,3,0,5,1,0.6,False,national
