id,annee,departement,parti,bloc_politique,n_chars,n_loc_local,n_loc_national,n_loc_total,n_intl,local_dens,national_dens,intl_dens,scale_score,has_intl,dominant_scale
EL065_L_1973_03_008_02_1_PF_04,1973,Ardennes,Union populaire et victoire du programme commun,non classé,6314,4,0,4,1,0.6335128286347799,0.0,0.15837820715869497,0.4,True,local
EL065_L_1973_03_008_02_1_PF_05,1973,Ardennes,non mentionnÃ©,non classé,6334,12,0,12,0,1.8945374171139882,0.0,0.0,0.0,False,local
EL065_L_1973_03_008_02_1_PF_06,1973,Ardennes,non mentionnÃ©,non classé,3805,3,0,3,0,0.7884362680683311,0.0,0.0,0.0,False,local
EL065_L_1973_03_008_03_1_PF_01,1973,Ardennes,non mentionnÃ©,non classé,3286,5,0,5,0,1.5216068167985393,0.0,0.0,0.0,False,local
EL065_L_1973_03_008_03_1_PF_02,1973,Ardennes,MajoritÃ© prÃ©sidentielle,non classé,2993,3,0,3,4,1.002338790511193,0.0,1.3364517206815905,1.1428571428571428,True,supranational
EL065_L_1973_03_008_03_1_PF_03,1973,Ardennes,Union populaire et victoire du programme commun,non classé,4332,2,0,2,1,0.46168051708217916,0.0,0.23084025854108958,0.6666666666666666,True,local
EL065_L_1973_03_008_03_1_PF_04,1973,Ardennes,non mentionnÃ©,non classé,4122,5,0,5,1,1.21300339640951,0.0,0.242600679281902,0.3333333333333333,True,local
EL065_L_1973_03_008_03_1_PF_05,1973,Ardennes,Pouvoir des travailleurs,gauche,9186,0,0,0,5,0.0,0.0,0.5443065534509035,2.0,True,supranational
EL065_L_1973_03_009_01_1_PF_04,1973,AriÃ¨ge,non mentionnÃ©,non classé,2855,0,3,3,2,0.0,1.0507880910683012,0.7005253940455342,1.4,True,national
EL065_L_1973_03_009_01_1_PF_05,1973,AriÃ¨ge,Union pour la majoritÃ© prÃ©sidentielle de soutien au PrÃ©sident de la RÃ©publique,non classé,3401,0,1,1,1,0.0,0.2940311673037342,0.2940311673037342,1.5,True,supranational
EL065_L_1973_03_009_01_1_PF_01,1973,AriÃ¨ge,Union de la gauche socialiste et dÃ©mocrate,gauche,5797,0,1,1,1,0.0,0.17250301880282906,0.17250301880282906,1.5,True,supranational
EL065_L_1973_03_009_01_1_PF_02,1973,AriÃ¨ge,Union populaire et victoire du programme commun,non classé,5982,0,1,1,1,0.0,0.16716817118020727,0.16716817118020727,1.5,True,supranational
EL065_L_1973_03_009_01_1_PF_03,1973,AriÃ¨ge,Soutien au/du PrÃ©sident de la RÃ©publique,non classé,4569,0,3,3,1,0.0,0.6565988181221274,0.2188662727073758,1.25,True,national
EL065_L_1973_03_009_02_1_PF_01,1973,AriÃ¨ge,Union de la gauche socialiste et dÃ©mocrate,gauche,5800,0,1,1,2,0.0,0.1724137931034483,0.3448275862068966,1.6666666666666667,True,supranational
EL065_L_1973_03_009_02_1_PF_02,1973,AriÃ¨ge,Union populaire et victoire du programme commun,non classé,5981,0,1,1,1,0.0,0.16719612104999165,0.16719612104999165,1.5,True,supranational
EL065_L_1973_03_009_02_1_PF_03,1973,AriÃ¨ge,non mentionnÃ©,non classé,9732,0,1,1,1,0.0,0.10275380189066996,0.10275380189066996,1.5,True,supranational
EL065_L_1973_03_009_02_1_PF_04,1973,AriÃ¨ge,MajoritÃ©,non classé,4600,0,12,12,0,0.0,2.608695652173913,0.0,1.0,False,national
EL065_L_1973_03_009_02_1_PF_05,1973,AriÃ¨ge,non mentionnÃ©,non classé,5575,0,7,7,5,0.0,1.2556053811659191,0.8968609865470851,1.4166666666666667,True,national
EL065_L_1973_03_009_02_1_PF_06,1973,AriÃ¨ge,non mentionnÃ©,non classé,2747,0,1,1,2,0.0,0.3640334910811795,0.728066982162359,1.6666666666666667,True,supranational
EL065_L_1973_03_010_01_1_PF_01,1973,Aube,non mentionnÃ©,non classé,9187,1,0,1,1,0.10884946119516709,0.0,0.10884946119516709,1.0,True,local
EL065_L_1973_03_010_01_1_PF_02,1973,Aube,non mentionnÃ©,non classé,2864,2,0,2,3,0.6983240223463687,0.0,1.047486033519553,1.2,True,supranational
EL065_L_1973_03_010_01_1_PF_03,1973,Aube,non mentionnÃ©,non classé,3297,3,0,3,0,0.9099181073703366,0.0,0.0,0.0,False,local
EL065_L_1973_03_010_01_1_PF_04,1973,Aube,Union de la gauche socialiste et dÃ©mocrate,gauche,1978,4,0,4,0,2.0222446916076846,0.0,0.0,0.0,False,local
EL065_L_1973_03_010_01_1_PF_05,1973,Aube,Manifeste radical,centre,4009,7,0,7,0,1.746071339486156,0.0,0.0,0.0,False,local
EL065_L_1973_03_010_01_1_PF_06,1973,Aube,non mentionnÃ©,non classé,6826,7,0,7,2,1.0254907705830647,0.0,0.2929973630237328,0.4444444444444444,True,local
EL065_L_1973_03_010_02_1_PF_01,1973,Aube,non mentionnÃ©,non classé,3585,2,0,2,0,0.5578800557880056,0.0,0.0,0.0,False,local
EL065_L_1973_03_010_02_1_PF_02,1973,Aube,Pouvoir des travailleurs,gauche,9907,0,0,0,5,0.0,0.0,0.504693650953871,2.0,True,supranational
EL065_L_1973_03_010_02_1_PF_03,1973,Aube,non mentionnÃ©,non classé,2237,5,0,5,1,2.235136343316942,0.0,0.44702726866338843,0.3333333333333333,True,local
EL065_L_1973_03_010_02_1_PF_04,1973,Aube,Changement dans le calme,non classé,3007,2,0,2,3,0.6651147322913202,0.0,0.9976720984369803,1.2,True,supranational
EL065_L_1973_03_010_02_1_PF_05,1973,Aube,Union de la gauche socialiste et dÃ©mocrate,gauche,4755,3,0,3,1,0.6309148264984227,0.0,0.2103049421661409,0.5,True,local
EL065_L_1973_03_010_02_1_PF_06,1973,Aube,non mentionnÃ©,non classé,3900,1,0,1,1,0.25641025641025644,0.0,0.25641025641025644,1.0,True,local
EL065_L_1973_03_010_03_1_PF_01,1973,Aube,non mentionnÃ©,non classé,1802,2,0,2,1,1.1098779134295227,0.0,0.5549389567147613,0.6666666666666666,True,local
EL065_L_1973_03_010_03_1_PF_02,1973,Aube,non mentionnÃ©,non classé,9188,1,0,1,1,0.10883761427949498,0.0,0.10883761427949498,1.0,True,local
EL065_L_1973_03_010_03_1_PF_03,1973,Aube,non mentionnÃ©,non classé,5595,3,0,3,4,0.5361930294906166,0.0,0.7149240393208222,1.1428571428571428,True,supranational
EL065_L_1973_03_010_03_1_PF_04,1973,Aube,Changement dans le calme,non classé,2955,2,0,2,3,0.676818950930626,0.0,1.015228426395939,1.2,True,supranational
EL065_L_1973_03_010_03_1_PF_05,1973,Aube,Union de la gauche socialiste et dÃ©mocrate,gauche,3847,1,0,1,0,0.25994281258123214,0.0,0.0,0.0,False,local
EL065_L_1973_03_011_01_1_PF_01,1973,Aude,Union populaire et victoire du programme commun,non classé,5849,1,0,1,2,0.17096939647803042,0.0,0.34193879295606083,1.3333333333333333,True,supranational
EL065_L_1973_03_011_01_1_PF_02,1973,Aude,Pouvoir des travailleurs,gauche,9186,0,0,0,5,0.0,0.0,0.5443065534509035,2.0,True,supranational
EL065_L_1973_03_011_01_1_PF_03,1973,Aude,Union de la gauche socialiste dÃ©mocratique,gauche,7517,3,0,3,1,0.3990953837967274,0.0,0.13303179459890913,0.5,True,local
EL065_L_1973_03_011_01_1_PF_04,1973,Aude,Construire une sociÃ©tÃ© neuve socialiste et libÃ©rale,gauche,8217,2,0,2,5,0.24339783375927954,0.0,0.6084945843981988,1.4285714285714286,True,supranational
EL065_L_1973_03_011_01_1_PF_05,1973,Aude,non mentionnÃ©,non classé,2201,2,0,2,0,0.9086778736937755,0.0,0.0,0.0,False,local
EL065_L_1973_03_011_02_1_PF_01,1973,Aude,Union populaire et victoire du programme commun,non classé,4035,1,0,1,1,0.24783147459727384,0.0,0.24783147459727384,1.0,True,local
EL065_L_1973_03_011_02_1_PF_02,1973,Aude,En finir avec la sociÃ©tÃ© actuelle,non classé,8225,3,0,3,0,0.364741641337386,0.0,0.0,0.0,False,local
EL065_L_1973_03_011_02_1_PF_03,1973,Aude,Pouvoir des travailleurs,gauche,9184,0,0,0,5,0.0,0.0,0.544425087108014,2.0,True,supranational
EL065_L_1973_03_011_02_1_PF_04,1973,Aude,Union de la gauche socialiste et dÃ©mocrate,gauche,5549,1,0,1,3,0.18021265092809513,0.0,0.5406379527842854,1.5,True,supranational
EL065_L_1973_03_011_02_1_PF_05,1973,Aude,MajoritÃ© nouvelle,non classé,6841,4,0,4,3,0.58470983774302,0.0,0.438532378307265,0.8571428571428571,True,local
EL065_L_1973_03_011_02_1_PF_06,1973,Aude,Soutien au/du PrÃ©sident de la RÃ©publique,non classé,6627,0,0,0,7,0.0,0.0,1.0562848951259998,2.0,True,supranational
EL065_L_1973_03_011_03_1_PF_01,1973,Aude,Union populaire et victoire du programme commun,non classé,5682,1,0,1,2,0.1759943681802182,0.0,0.3519887363604364,1.3333333333333333,True,supranational
EL065_L_1973_03_011_03_1_PF_02,1973,Aude,non mentionnÃ©,non classé,3349,1,0,1,1,0.2985965959988056,0.0,0.2985965959988056,1.0,True,local
EL065_L_1973_03_011_03_1_PF_03,1973,Aude,non mentionnÃ©,non classé,7711,1,0,1,2,0.12968486577616392,0.0,0.25936973155232784,1.3333333333333333,True,supranational
EL065_L_1973_03_011_03_1_PF_04,1973,Aude,non mentionnÃ©,non classé,2472,1,0,1,1,0.4045307443365696,0.0,0.4045307443365696,1.0,True,local
EL065_L_1973_03_012_01_1_PF_01,1973,Aveyron,MajoritÃ©,non classé,4925,2,0,2,1,0.40609137055837563,0.0,0.20304568527918782,0.6666666666666666,True,local
EL065_L_1973_03_012_01_1_PF_02,1973,Aveyron,non mentionnÃ©,non classé,4798,4,0,4,0,0.8336807002917882,0.0,0.0,0.0,False,local
EL065_L_1973_03_012_01_1_PF_03,1973,Aveyron,DÃ©mocratie et rÃ©forme,non classé,2321,2,0,2,1,0.8616975441619991,0.0,0.43084877208099953,0.6666666666666666,True,local
EL065_L_1973_03_012_01_1_PF_04,1973,Aveyron,Union populaire et victoire du programme commun,non classé,7356,2,0,2,2,0.27188689505165853,0.0,0.27188689505165853,1.0,True,local
EL065_L_1973_03_012_01_1_PF_05,1973,Aveyron,Union de la gauche socialiste et dÃ©mocrate,gauche,3661,0,0,0,0,0.0,0.0,0.0,,False,inconnu
EL065_L_1973_03_012_01_1_PF_06,1973,Aveyron,MajoritÃ© prÃ©sidentielle,non classé,3140,1,0,1,1,0.3184713375796178,0.0,0.3184713375796178,1.0,True,local
EL065_L_1973_03_012_02_1_PF_01,1973,Aveyron,Action sociale familiale rurale et ouvriÃ¨re,non classé,5910,0,0,0,2,0.0,0.0,0.338409475465313,2.0,True,supranational
EL065_L_1973_03_012_02_1_PF_02,1973,Aveyron,Union de la gauche socialiste et dÃ©mocrate,gauche,7645,2,0,2,3,0.2616088947024199,0.0,0.3924133420536298,1.2,True,supranational
EL065_L_1973_03_012_02_1_PF_03,1973,Aveyron,Changement dans le calme,non classé,3276,2,0,2,1,0.6105006105006106,0.0,0.3052503052503053,0.6666666666666666,True,local
EL065_L_1973_03_012_02_1_PF_04,1973,Aveyron,Union populaire et victoire du programme commun,non classé,7558,2,0,2,1,0.26462026991267534,0.0,0.13231013495633767,0.6666666666666666,True,local
EL065_L_1973_03_012_02_1_PF_05,1973,Aveyron,non mentionnÃ©,non classé,7769,0,0,0,2,0.0,0.0,0.2574333891105676,2.0,True,supranational
EL065_L_1973_03_012_03_1_PF_01,1973,Aveyron,Union populaire et victoire du programme commun,non classé,5933,2,0,2,0,0.3370975897522333,0.0,0.0,0.0,False,local
EL065_L_1973_03_012_03_1_PF_02,1973,Aveyron,non mentionnÃ©,non classé,7453,3,0,3,3,0.4025224741714746,0.0,0.4025224741714746,1.0,True,local
EL065_L_1973_03_012_03_1_PF_03,1973,Aveyron,Rassemblement dÃ©mocratique et social,non classé,7439,2,0,2,3,0.2688533405027557,0.0,0.4032800107541336,1.2,True,supranational
EL065_L_1973_03_012_03_1_PF_04,1973,Aveyron,non mentionnÃ©,non classé,3204,2,0,2,1,0.6242197253433208,0.0,0.3121098626716604,0.6666666666666666,True,local
EL065_L_1973_03_012_03_1_PF_05,1973,Aveyron,Union de la gauche socialiste et dÃ©mocrate,gauche,3394,3,0,3,0,0.8839127872716558,0.0,0.0,0.0,False,local
EL065_L_1973_03_013_01_1_PF_01,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,6694,0,1,1,1,0.0,0.14938751120406335,0.14938751120406335,1.5,True,supranational
EL065_L_1973_03_013_01_1_PF_02,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,1923,0,0,0,0,0.0,0.0,0.0,,False,inconnu
EL065_L_1973_03_013_01_1_PF_03,1973,Bouches-du-RhÃ´ne,Union de la gauche socialiste et dÃ©mocrate,gauche,6880,0,1,1,1,0.0,0.14534883720930233,0.14534883720930233,1.5,True,supranational
EL065_L_1973_03_013_01_1_PF_04,1973,Bouches-du-RhÃ´ne,DÃ©fense des FranÃ§ais,non classé,9027,0,1,1,8,0.0,0.11077877478675087,0.886230198294007,1.8888888888888888,True,supranational
EL065_L_1973_03_013_01_1_PF_05,1973,Bouches-du-RhÃ´ne,Changement dans le calme,non classé,4486,0,1,1,0,0.0,0.2229157378510923,0.0,1.0,False,national
EL065_L_1973_03_013_01_1_PF_06,1973,Bouches-du-RhÃ´ne,Union populaire et victoire du programme commun,non classé,5712,0,0,0,0,0.0,0.0,0.0,,False,inconnu
EL065_L_1973_03_013_10_1_PF_01,1973,Bouches-du-RhÃ´ne,Union populaire et victoire du programme commun,non classé,5825,0,0,0,0,0.0,0.0,0.0,,False,inconnu
EL065_L_1973_03_013_10_1_PF_02,1973,Bouches-du-RhÃ´ne,Union de la gauche socialiste et dÃ©mocrate,gauche,5407,0,0,0,2,0.0,0.0,0.369890882189754,2.0,True,supranational
EL065_L_1973_03_013_10_1_PF_03,1973,Bouches-du-RhÃ´ne,MajoritÃ© nouvelle pour le PrÃ©sident,non classé,9352,0,0,0,5,0.0,0.0,0.53464499572284,2.0,True,supranational
EL065_L_1973_03_013_10_1_PF_04,1973,Bouches-du-RhÃ´ne,DÃ©fense des FranÃ§ais,non classé,9009,0,1,1,8,0.0,0.111000111000111,0.888000888000888,1.8888888888888888,True,supranational
EL065_L_1973_03_013_10_1_PF_05,1973,Bouches-du-RhÃ´ne,Union des dÃ©mocrates de progrÃ¨s,non classé,7408,0,2,2,4,0.0,0.26997840172786175,0.5399568034557235,1.6666666666666667,True,supranational
EL065_L_1973_03_013_11_1_PF_01,1973,Bouches-du-RhÃ´ne,Union populaire et victoire du programme commun,non classé,6115,0,0,0,1,0.0,0.0,0.1635322976287817,2.0,True,supranational
EL065_L_1973_03_013_11_1_PF_02,1973,Bouches-du-RhÃ´ne,MajoritÃ©,non classé,10389,0,1,1,3,0.0,0.09625565501973242,0.28876696505919724,1.75,True,supranational
EL065_L_1973_03_013_11_1_PF_03,1973,Bouches-du-RhÃ´ne,Union de la gauche socialiste et dÃ©mocrate,gauche,7184,0,0,0,1,0.0,0.0,0.13919821826280623,2.0,True,supranational
EL065_L_1973_03_013_11_1_PF_04,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,3514,0,0,0,3,0.0,0.0,0.8537279453614115,2.0,True,supranational
EL065_L_1973_03_013_02_1_PF_01,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,5232,0,1,1,2,0.0,0.191131498470948,0.382262996941896,1.6666666666666667,True,supranational
EL065_L_1973_03_013_02_1_PF_02,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,3035,0,0,0,0,0.0,0.0,0.0,,False,inconnu
EL065_L_1973_03_013_02_1_PF_03,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,1362,0,0,0,1,0.0,0.0,0.7342143906020557,2.0,True,supranational
EL065_L_1973_03_013_02_1_PF_04,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,5846,0,2,2,1,0.0,0.3421142661648991,0.17105713308244955,1.3333333333333333,True,national
EL065_L_1973_03_013_02_1_PF_05,1973,Bouches-du-RhÃ´ne,Union populaire et victoire du programme commun,non classé,5461,0,0,0,0,0.0,0.0,0.0,,False,inconnu
EL065_L_1973_03_013_02_1_PF_06,1973,Bouches-du-RhÃ´ne,DÃ©fense des FranÃ§ais,non classé,9033,0,1,1,8,0.0,0.11070519207350825,0.885641536588066,1.8888888888888888,True,supranational
EL065_L_1973_03_013_02_1_PF_07,1973,Bouches-du-RhÃ´ne,Soutien au/du PrÃ©sident de la RÃ©publique,non classé,2708,0,0,0,2,0.0,0.0,0.7385524372230428,2.0,True,supranational
EL065_L_1973_03_013_02_1_PF_08,1973,Bouches-du-RhÃ´ne,Union de la gauche socialiste et dÃ©mocrate,gauche,6556,0,0,0,2,0.0,0.0,0.3050640634533252,2.0,True,supranational
EL065_L_1973_03_013_03_1_PF_01,1973,Bouches-du-RhÃ´ne,Union de la gauche socialiste et dÃ©mocrate,gauche,6232,0,0,0,2,0.0,0.0,0.3209242618741977,2.0,True,supranational
EL065_L_1973_03_013_03_1_PF_02,1973,Bouches-du-RhÃ´ne,DÃ©fense des FranÃ§ais,non classé,8975,0,1,1,8,0.0,0.11142061281337048,0.8913649025069639,1.8888888888888888,True,supranational
EL065_L_1973_03_013_03_1_PF_03,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,5656,0,1,1,1,0.0,0.1768033946251768,0.1768033946251768,1.5,True,supranational
EL065_L_1973_03_013_03_1_PF_04,1973,Bouches-du-RhÃ´ne,Union populaire et victoire du programme commun,non classé,6431,0,0,0,0,0.0,0.0,0.0,,False,inconnu
EL065_L_1973_03_013_03_1_PF_05,1973,Bouches-du-RhÃ´ne,Pouvoir des travailleurs,gauche,9186,0,0,0,5,0.0,0.0,0.5443065534509035,2.0,True,supranational
EL065_L_1973_03_013_03_1_PF_06,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,659,0,0,0,0,0.0,0.0,0.0,,False,inconnu
EL065_L_1973_03_013_03_1_PF_07,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,9131,0,1,1,7,0.0,0.10951702989814915,0.7666192092870441,1.875,True,supranational
EL065_L_1973_03_013_03_1_PF_08,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,4571,0,2,2,1,0.0,0.4375410194705754,0.2187705097352877,1.3333333333333333,True,national
EL065_L_1973_03_013_03_1_PF_09,1973,Bouches-du-RhÃ´ne,Soutien au/du PrÃ©sident de la RÃ©publique,non classé,3188,0,0,0,5,0.0,0.0,1.5683814303638643,2.0,True,supranational
EL065_L_1973_03_013_04_1_PF_01,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,2007,0,0,0,1,0.0,0.0,0.4982561036372695,2.0,True,supranational
EL065_L_1973_03_013_04_1_PF_02,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,5496,0,2,2,2,0.0,0.363901018922853,0.363901018922853,1.5,True,supranational
EL065_L_1973_03_013_04_1_PF_03,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,9734,0,0,0,1,0.0,0.0,0.10273268954181221,2.0,True,supranational
EL065_L_1973_03_013_04_1_PF_04,1973,Bouches-du-RhÃ´ne,Union populaire et victoire du programme commun,non classé,6351,0,0,0,0,0.0,0.0,0.0,,False,inconnu
EL065_L_1973_03_013_04_1_PF_05,1973,Bouches-du-RhÃ´ne,DÃ©fense des FranÃ§ais,non classé,9157,0,1,1,8,0.0,0.10920607185759529,0.8736485748607623,1.8888888888888888,True,supranational
EL065_L_1973_03_013_04_1_PF_06,1973,Bouches-du-RhÃ´ne,Union de la gauche socialiste et dÃ©mocrate,gauche,3466,0,1,1,0,0.0,0.28851702250432776,0.0,1.0,False,national
EL065_L_1973_03_013_04_1_PF_07,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,5143,0,1,1,1,0.0,0.19443904335990667,0.19443904335990667,1.5,True,supranational
EL065_L_1973_03_013_05_1_PF_01,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,4626,0,0,0,2,0.0,0.0,0.4323389537397319,2.0,True,supranational
EL065_L_1973_03_013_05_1_PF_02,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,4227,0,0,0,0,0.0,0.0,0.0,,False,inconnu
EL065_L_1973_03_013_05_1_PF_03,1973,Bouches-du-RhÃ´ne,DÃ©fense des FranÃ§ais,non classé,9218,0,1,1,10,0.0,0.10848340203948796,1.0848340203948796,1.9090909090909092,True,supranational
EL065_L_1973_03_013_05_1_PF_04,1973,Bouches-du-RhÃ´ne,Union de la gauche socialiste et dÃ©mocrate,gauche,6591,0,0,0,1,0.0,0.0,0.15172204521316948,2.0,True,supranational
EL065_L_1973_03_013_05_1_PF_05,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,3268,0,0,0,2,0.0,0.0,0.6119951040391677,2.0,True,supranational
EL065_L_1973_03_013_05_1_PF_06,1973,Bouches-du-RhÃ´ne,Union populaire et victoire du programme commun,non classé,5628,0,0,0,0,0.0,0.0,0.0,,False,inconnu
EL065_L_1973_03_013_05_1_PF_07,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,3994,0,0,0,1,0.0,0.0,0.25037556334501754,2.0,True,supranational
EL065_L_1973_03_013_05_1_PF_08,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,5964,0,1,1,3,0.0,0.1676727028839705,0.5030181086519114,1.75,True,supranational
EL065_L_1973_03_013_05_1_PF_09,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,9733,0,0,0,1,0.0,0.0,0.10274324463166547,2.0,True,supranational
EL065_L_1973_03_013_06_1_PF_01,1973,Bouches-du-RhÃ´ne,Changement dans le calme,non classé,6039,0,1,1,8,0.0,0.16559032952475577,1.3247226361980462,1.8888888888888888,True,supranational
EL065_L_1973_03_013_06_1_PF_02,1973,Bouches-du-RhÃ´ne,Union de la gauche socialiste et dÃ©mocrate,gauche,5259,0,1,1,0,0.0,0.19015021867275145,0.0,1.0,False,national
EL065_L_1973_03_013_06_1_PF_03,1973,Bouches-du-RhÃ´ne,Union populaire et victoire du programme commun,non classé,5832,0,0,0,0,0.0,0.0,0.0,,False,inconnu
EL065_L_1973_03_013_06_1_PF_04,1973,Bouches-du-RhÃ´ne,Pouvoir des travailleurs,gauche,9188,0,0,0,5,0.0,0.0,0.5441880713974749,2.0,True,supranational
EL065_L_1973_03_013_06_1_PF_05,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,5996,0,2,2,3,0.0,0.333555703802535,0.5003335557038024,1.6,True,supranational
EL065_L_1973_03_013_06_1_PF_06,1973,Bouches-du-RhÃ´ne,Union des mouvements de la gauche Ve RÃ©publique,gauche,4060,0,0,0,1,0.0,0.0,0.24630541871921185,2.0,True,supranational
EL065_L_1973_03_013_06_1_PF_07,1973,Bouches-du-RhÃ´ne,MajoritÃ©;RÃ©publicains indÃ©pendants Ve RÃ©publique,non classé,5325,0,0,0,0,0.0,0.0,0.0,,False,inconnu
EL065_L_1973_03_013_06_1_PF_08,1973,Bouches-du-RhÃ´ne,DÃ©fense des FranÃ§ais,non classé,9086,0,1,1,8,0.0,0.1100594320933304,0.8804754567466432,1.8888888888888888,True,supranational
EL065_L_1973_03_013_07_1_PF_01,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,7252,0,0,0,7,0.0,0.0,0.9652509652509653,2.0,True,supranational
EL065_L_1973_03_013_07_1_PF_02,1973,Bouches-du-RhÃ´ne,Changement dans le calme,non classé,2688,0,1,1,1,0.0,0.3720238095238095,0.3720238095238095,1.5,True,supranational
EL065_L_1973_03_013_07_1_PF_03,1973,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,5176,0,0,0,3,0.0,0.0,0.5795981452859351,2.0,True,supranational
EL065_L_1973_03_013_07_1_PF_04,1973,Bouches-du-RhÃ´ne,DÃ©fense des FranÃ§ais,non classé,8997,0,1,1,8,0.0,0.11114816049794377,0.8891852839835501,1.8888888888888888,True,supranational
EL065_L_1973_03_013_07_1_PF_05,1973,Bouches-du-RhÃ´ne,Union de la gauche socialiste et dÃ©mocrate,gauche,6226,0,0,0,1,0.0,0.0,0.16061676839061997,2.0,True,supranational
EL065_L_1973_03_013_07_1_PF_06,1973,Bouches-du-RhÃ´ne,Union populaire et victoire du programme commun,non classé,5729,0,0,0,0,0.0,0.0,0.0,,False,inconnu
EL065_L_1973_03_013_08_1_PF_01,1973,Bouches-du-RhÃ´ne,MajoritÃ©,non classé,4986,0,0,0,0,0.0,0.0,0.0,,False,inconnu
